Time,Main Contract,Sub-main Contract
25257,7376.22,7073.79
25258,7356.3,7142.97
25259,7298.19,7006.26
25260,7312.79,7064.16
25261,7245.51,6904.97
25262,7189.0,6865.49
25263,7203.38,7088.13
25264,7210.58,6878.89
25265,7165.87,6986.72
25266,7171.6,6934.94
25267,7200.29,7092.29
25268,7215.41,6919.58
25269,7203.87,7117.42
25270,7149.12,7013.29
25271,7214.18,6903.97
25272,7216.34,7122.53
25273,7269.02,7000.07
25274,7262.48,7037.34
25275,7290.8,7210.6
25276,7220.08,6945.72
25277,7278.56,7031.09
25278,7306.95,6948.91
25279,7290.14,7049.57
25280,7284.31,6992.94
25281,7326.56,6996.86
25282,7347.07,7075.23
25283,7389.68,7315.78
25284,7383.03,7102.47
25285,7411.82,7322.88
25286,7349.56,7239.32
25287,7309.14,7119.1
25288,7309.87,7222.15
25289,7333.99,7091.97
25290,7358.93,7226.47
25291,7388.37,7122.39
25292,7323.35,7118.3
25293,7255.24,6957.78
25294,7229.12,6968.87
25295,7174.18,6851.34
25296,7187.09,7086.47
25297,7225.18,7037.33
25298,7251.19,6997.4
25299,7236.69,7077.48
25300,7247.55,7109.85
25301,7236.68,6968.92
25302,7267.8,7173.32
25303,7277.97,7081.46
25304,7302.72,7032.52
25305,7273.51,7106.22
25306,7223.32,7013.84
25307,7164.09,6841.71
25308,7216.39,7007.11
25309,7230.82,7129.59
25310,7231.54,7094.14
25311,7279.27,6944.42
25312,7303.29,7025.76
25313,7300.37,7176.26
25314,7270.44,7154.11
25315,7321.33,7167.58
25316,7352.81,7080.76
25317,7416.78,7157.19
25318,7375.99,7287.48
25319,7347.96,7054.04
25320,7297.99,7035.26
25321,7324.99,7229.77
25322,7262.73,6950.43
25323,7284.52,7197.11
25324,7327.5,7012.42
25325,7395.65,7136.8
25326,7388.25,7299.59
25327,7329.88,7000.04
25328,7296.9,7187.45
25329,7239.98,6928.66
25330,7259.53,6932.85
25331,7194.19,6920.81
25332,7222.97,7042.4
25333,7158.69,6872.34
25334,7161.55,6889.41
25335,7142.93,6914.36
25336,7126.5,6884.2
25337,7152.16,6866.07
25338,7102.81,7031.78
25339,7131.93,6989.29
25340,7198.97,6947.01
25341,7234.96,6902.15
25342,7234.24,7147.43
25343,7213.98,6932.63
25344,7257.99,6974.93
25345,7328.39,7035.25
25346,7365.76,7203.71
25347,7326.72,7136.23
25348,7271.04,7147.43
25349,7320.48,7181.39
25350,7349.76,7041.07
25351,7397.53,7234.78
25352,7371.64,7209.46
25353,7394.49,7209.63
25354,7464.74,7128.83
25355,7424.43,7342.76
25356,7451.9,7355.03
25357,7440.72,7210.06
25358,7508.43,7305.7
25359,7561.74,7259.27
25360,7504.27,7429.23
25361,7499.02,7349.04
25362,7460.03,7146.71
25363,7404.83,7041.99
25364,7440.37,7150.2
25365,7383.08,7080.37
25366,7419.26,7122.49
25367,7458.58,7108.03
25368,7481.7,7152.51
25369,7420.35,7212.58
25370,7449.29,7158.77
25371,7520.8,7438.07
25372,7580.21,7223.94
25373,7559.74,7317.83
25374,7578.64,7343.7
25375,7624.11,7509.75
25376,7656.13,7380.51
25377,7695.94,7457.37
25378,7662.08,7301.96
25379,7669.74,7332.27
25380,7717.29,7346.86
25381,7744.3,7511.97
25382,7744.3,7372.57
25383,7693.19,7462.39
25384,7704.73,7465.88
25385,7714.75,7529.6
25386,7697.01,7620.04
25387,7668.53,7553.5
25388,7658.56,7313.92
25389,7622.56,7416.75
25390,7642.38,7512.46
25391,7601.11,7449.09
25392,7556.26,7367.35
25393,7557.02,7322.75
25394,7496.56,7391.61
25395,7434.34,7270.78
25396,7487.12,7299.94
25397,7469.15,7237.61
25398,7495.29,7165.5
25399,7439.82,7112.47
25400,7412.29,7241.81
25401,7479.74,7143.15
25402,7421.4,7295.24
25403,7362.03,7192.7
25404,7373.07,7019.16
25405,7361.27,7022.65
25406,7382.62,7138.99
25407,7362.69,7252.25
25408,7297.16,7027.17
25409,7234.4,7068.01
25410,7225.0,7022.7
25411,7205.49,6881.24
25412,7230.71,6912.56
25413,7270.48,7139.61
25414,7204.32,7024.21
25415,7146.69,6960.88
25416,7160.98,7039.24
25417,7104.41,6976.53
25418,7110.09,7017.66
25419,7088.76,6833.56
25420,7020.0,6704.1
25421,6985.6,6699.19
25422,6940.19,6752.8
25423,6970.03,6767.9
25424,6959.57,6848.22
25425,6964.44,6866.94
25426,7004.14,6766.0
25427,6988.73,6827.99
25428,7029.96,6889.36
25429,7031.37,6714.96
25430,6977.23,6712.1
25431,7026.07,6892.57
25432,6990.24,6745.58
25433,7006.32,6796.13
25434,7028.04,6957.76
25435,7003.44,6821.35
25436,7001.34,6714.29
25437,6962.83,6893.2
25438,7018.53,6836.05
25439,7061.34,6962.48
25440,7105.12,6778.28
25441,7080.25,6761.64
25442,7147.51,7004.56
25443,7188.97,6865.47
25444,7155.9,7048.56
25445,7175.22,7096.29
25446,7208.94,6891.75
25447,7175.06,6959.81
25448,7202.33,7036.68
25449,7225.38,6979.72
25450,7212.37,7046.49
25451,7210.93,7088.34
25452,7257.8,6916.68
25453,7232.4,7123.91
25454,7236.74,6976.22
25455,7256.28,7074.87
25456,7298.37,7167.0
25457,7288.15,7018.49
25458,7359.57,7153.5
25459,7301.43,7118.89
25460,7310.19,7083.57
25461,7282.41,7151.33
25462,7314.45,7058.44
25463,7330.54,7103.29
25464,7290.96,7079.52
25465,7278.57,6936.48
25466,7242.91,6938.71
25467,7251.6,7121.07
25468,7246.52,6963.91
25469,7195.79,6900.76
25470,7190.75,6931.88
25471,7195.06,6914.45
25472,7249.02,6901.07
25473,7212.77,6866.56
25474,7230.8,7064.49
25475,7215.62,6876.49
25476,7230.77,7136.77
25477,7170.03,6876.06
25478,7143.5,6972.06
25479,7091.35,6750.97
25480,7160.14,7024.1
25481,7184.48,7040.79
25482,7214.65,7099.22
25483,7224.75,7109.15
25484,7196.57,7081.42
25485,7190.09,6837.78
25486,7236.11,6888.78
25487,7197.76,6917.05
25488,7181.21,7109.4
25489,7125.2,7046.82
25490,7114.51,7000.68
25491,7055.46,6794.41
25492,7093.56,6781.44
25493,7063.06,6928.86
25494,7009.38,6855.17
25495,7013.59,6936.44
25496,6989.74,6647.24
25497,6948.5,6802.58
25498,7014.51,6860.19
25499,6954.89,6690.6
25500,6926.37,6718.58
25501,6892.43,6809.72
25502,6928.27,6775.85
25503,6939.36,6856.09
25504,6976.83,6886.13
25505,6914.74,6672.72
25506,6896.76,6600.2
25507,6847.1,6614.3
25508,6913.52,6643.89
25509,6911.45,6793.96
25510,6947.39,6829.28
25511,7009.92,6869.72
25512,6985.39,6768.84
25513,6935.79,6783.2
25514,6878.22,6733.78
25515,6893.35,6817.52
25516,6950.56,6825.45
25517,7001.99,6777.93
25518,7018.79,6724.0
25519,6980.19,6728.9
25520,7002.53,6694.42
25521,7028.44,6782.44
25522,7003.84,6814.74
25523,7051.47,6783.51
25524,6999.29,6677.32
25525,6947.5,6850.23
25526,6906.51,6706.22
25527,6918.94,6718.29
25528,6910.64,6820.8
25529,6873.32,6777.09
25530,6923.5,6584.25
25531,6926.96,6857.69
25532,6992.77,6803.97
25533,7024.94,6891.47
25534,7013.0,6907.81
25535,7064.9,6965.99
25536,7080.44,6797.22
25537,7088.94,6819.56
25538,7047.12,6877.99
25539,7097.15,6806.17
25540,7031.86,6954.51
25541,7078.97,6880.76
25542,7045.7,6721.6
25543,7095.72,6960.9
25544,7119.85,6827.94
25545,7161.86,7040.11
25546,7181.2,6958.58
25547,7152.48,6859.23
25548,7216.85,7130.25
25549,7224.07,7094.04
25550,7258.02,6931.41
25551,7281.97,6961.56
25552,7331.49,7052.89
25553,7357.88,7276.94
25554,7342.43,7122.16
25555,7323.34,7169.55
25556,7280.13,7047.17
25557,7300.51,7052.29
25558,7297.59,6983.79
25559,7270.59,7125.18
25560,7279.31,6995.42
25561,7273.49,7026.19
25562,7319.31,7202.2
25563,7361.76,7045.2
25564,7392.68,7030.44
25565,7390.46,7242.65
25566,7414.85,7251.72
25567,7408.18,7171.12
25568,7362.99,7024.29
25569,7404.22,7270.94
25570,7355.35,7017.0
25571,7417.87,7336.27
25572,7375.59,7117.44
25573,7420.58,7064.39
25574,7472.52,7233.4
25575,7508.39,7410.78
25576,7520.4,7324.87
25577,7594.1,7358.68
25578,7553.85,7191.27
25579,7541.76,7255.17
25580,7569.66,7471.25
25581,7631.73,7524.89
25582,7559.23,7241.74
25583,7554.69,7207.17
25584,7547.14,7275.44
25585,7519.97,7362.05
25586,7539.52,7207.78
25587,7608.13,7455.97
25588,7642.37,7344.32
25589,7643.13,7406.19
25590,7651.54,7399.04
25591,7653.07,7545.93
25592,7721.18,7342.84
25593,7774.46,7564.55
25594,7811.0,7553.24
25595,7812.56,7601.62
25596,7815.69,7526.51
25597,7860.24,7758.06
25598,7849.24,7692.26
25599,7872.0,7706.69
25600,7920.81,7746.55
25601,7892.3,7726.56
25602,7940.44,7614.88
25603,7877.71,7759.54
25604,7954.12,7723.45
25605,7931.85,7654.24
25606,7954.06,7627.94
25607,7943.72,7618.03
25608,7881.76,7542.84
25609,7951.91,7673.59
25610,7876.37,7521.93
25611,7950.41,7560.84
25612,7970.29,7747.12
25613,7921.67,7596.88
25614,7963.65,7732.7
25615,7927.02,7641.65
25616,7989.64,7606.14
25617,8037.58,7917.02
25618,8058.48,7687.79
25619,8072.18,7733.15
25620,8064.11,7709.29
25621,8057.66,7920.68
25622,8100.37,7938.36
25623,8090.65,7953.11
25624,8140.81,7758.19
25625,8150.58,8020.17
25626,8135.09,7858.5
25627,8061.87,7803.89
25628,8038.49,7668.72
25629,8093.96,7834.95
25630,8119.05,8005.38
25631,8153.15,8063.47
25632,8217.56,8118.95
25633,8257.83,8175.25
25634,8324.72,8099.95
25635,8382.16,8088.78
25636,8320.13,8220.29
25637,8349.25,8207.31
25638,8391.83,8299.52
25639,8430.43,8270.25
25640,8507.15,8277.46
25641,8541.18,8276.4
25642,8580.47,8434.6
25643,8611.36,8387.46
25644,8588.97,8262.59
25645,8547.74,8274.21
25646,8467.39,8103.29
25647,8491.1,8176.93
25648,8441.0,8061.15
25649,8471.39,8318.9
25650,8504.43,8121.73
25651,8438.1,8336.84
25652,8424.6,8239.26
25653,8373.21,8247.61
25654,8423.45,8229.71
25655,8351.01,8050.37
25656,8371.05,8078.06
25657,8314.13,8031.45
25658,8358.19,8249.53
25659,8431.74,8052.31
25660,8494.98,8189.16
25661,8553.6,8459.51
25662,8545.05,8254.52
25663,8484.38,8153.49
25664,8550.56,8311.14
25665,8616.4,8504.39
25666,8544.02,8321.88
25667,8570.51,8304.82
25668,8647.64,8431.45
25669,8571.54,8322.97
25670,8580.97,8306.38
25671,8644.47,8350.56
25672,8640.15,8363.67
25673,8711.0,8292.87
25674,8775.46,8538.52
25675,8828.11,8474.99
25676,8831.64,8646.18
25677,8874.03,8625.56
25678,8945.91,8543.34
25679,8865.4,8652.63
25680,8940.76,8708.3
25681,9003.35,8823.28
25682,8915.12,8727.9
25683,8949.89,8752.99
25684,8876.5,8761.11
25685,8888.04,8612.51
25686,8880.93,8792.12
25687,8924.45,8621.02
25688,8955.69,8731.8
25689,8915.39,8692.51
25690,8950.16,8860.66
25691,8922.41,8511.98
25692,9005.39,8699.21
25693,8980.17,8863.43
25694,9045.73,8783.4
25695,8986.03,8860.23
25696,9072.3,8854.56
25697,9022.4,8896.09
25698,9019.69,8613.8
25699,9007.96,8818.79
25700,8934.09,8800.08
25701,9021.64,8741.97
25702,9099.23,9008.24
25703,9067.38,8822.56
25704,9029.3,8812.6
25705,9002.21,8669.13
25706,8972.5,8757.16
25707,8990.44,8882.55
25708,9049.78,8823.54
25709,9072.4,8890.95
25710,9014.34,8861.1
25711,9041.38,8715.89
25712,9125.46,8778.69
25713,9183.86,8743.03
25714,9232.53,8974.02
25715,9323.01,9099.26
25716,9309.03,8862.2
25717,9336.96,8991.49
25718,9383.64,9167.82
25719,9393.96,9027.6
25720,9318.81,8946.06
25721,9325.33,9120.17
25722,9363.56,9026.47
25723,9287.72,9194.84
25724,9218.99,9126.8
25725,9194.1,8881.5
25726,9210.65,8961.96
25727,9131.44,8693.13
25728,9110.44,8828.02
25729,9068.53,8841.82
25730,9156.49,8854.33
25731,9124.44,8868.96
25732,9097.98,8652.18
25733,9102.53,8956.89
25734,9178.08,9031.23
25735,9268.94,8907.45
25736,9214.25,9066.82
25737,9214.25,8983.89
25738,9123.95,8950.59
25739,9135.81,8898.28
25740,9147.69,8763.49
25741,9134.88,8723.81
25742,9111.13,8701.13
25743,9153.04,8924.21
25744,9119.17,8717.93
25745,9094.55,8830.81
25746,9059.99,8643.23
25747,9069.96,8698.09
25748,9091.73,8755.34
25749,9154.46,8797.44
25750,9149.88,8985.18
25751,9172.75,9007.64
25752,9133.31,8932.38
25753,9069.38,8724.74
25754,9014.06,8878.85
25755,9045.61,8909.93
25756,9085.41,8958.21
25757,9069.06,8851.4
25758,9079.04,8724.96
25759,9002.78,8885.74
25760,8926.26,8783.44
25761,8950.36,8825.05
25762,9014.8,8834.5
25763,8973.33,8731.05
25764,9055.88,8947.21
25765,9099.35,8826.37
25766,9123.01,8748.97
25767,9086.52,8823.01
25768,9060.17,8734.0
25769,9141.71,8940.59
25770,9152.68,8859.79
25771,9080.37,8962.33
25772,9034.97,8754.89
25773,9109.96,8836.66
25774,9021.59,8606.6
25775,8984.6,8813.89
25776,8897.45,8799.58
25777,8917.91,8498.77
25778,8918.8,8677.99
25779,8832.29,8602.65
25780,8784.6,8433.22
25781,8763.52,8456.8
25782,8686.4,8312.88
25783,8763.71,8562.14
25784,8803.15,8715.12
25785,8799.63,8597.24
25786,8741.55,8610.43
25787,8815.85,8410.32
25788,8831.72,8716.91
25789,8861.75,8578.17
25790,8782.88,8414.0
25791,8728.43,8326.92
25792,8689.15,8298.14
25793,8716.09,8367.45
25794,8757.06,8345.48
25795,8697.51,8358.31
25796,8618.36,8256.39
25797,8635.6,8411.07
25798,8603.65,8465.99
25799,8614.83,8209.93
25800,8625.17,8288.79
25801,8576.87,8250.95
25802,8494.53,8256.68
25803,8430.82,8312.79
25804,8406.37,8229.84
25805,8323.99,8207.45
25806,8338.14,7954.59
25807,8381.5,8289.3
25808,8460.29,8062.66
25809,8388.38,8086.4
25810,8389.22,8103.99
25811,8340.56,8107.02
25812,8323.88,8174.05
25813,8256.46,8099.59
25814,8284.53,8044.28
25815,8339.21,8072.36
25816,8404.26,8059.69
25817,8423.59,8145.61
25818,8350.3,7941.14
25819,8392.05,8056.37
25820,8427.3,8098.64
25821,8487.13,8393.77
25822,8433.66,8264.99
25823,8481.73,8142.46
25824,8414.72,8313.74
25825,8476.99,8307.45
25826,8554.13,8434.37
25827,8590.91,8505.0
25828,8526.48,8415.64
25829,8510.28,8416.67
25830,8558.79,8293.47
25831,8573.34,8221.83
25832,8601.63,8429.6
25833,8672.16,8385.98
25834,8609.72,8446.14
25835,8694.96,8268.91
25836,8754.09,8403.93
25837,8800.49,8703.68
25838,8882.33,8571.45
25839,8806.83,8542.63
25840,8786.57,8681.13
25841,8850.71,8576.34
25842,8846.28,8625.12
25843,8867.51,8601.48
25844,8860.42,8541.44
25845,8817.0,8711.2
25846,8777.32,8663.21
25847,8709.73,8282.95
25848,8712.34,8294.15
25849,8687.95,8592.38
25850,8703.59,8320.63
25851,8750.59,8593.08
25852,8780.34,8411.57
25853,8732.05,8636.0
25854,8701.49,8536.16
25855,8751.96,8384.38
25856,8825.48,8543.06
25857,8855.49,8474.7
25858,8773.13,8588.89
25859,8788.92,8542.83
25860,8746.73,8589.29
25861,8720.49,8589.68
25862,8765.84,8529.16
25863,8699.22,8316.45
25864,8692.26,8509.72
25865,8615.77,8434.84
25866,8592.51,8317.55
25867,8668.98,8296.21
25868,8670.71,8497.3
25869,8603.08,8379.4
25870,8529.95,8419.06
25871,8565.78,8360.2
25872,8560.64,8415.11
25873,8498.15,8328.19
25874,8444.61,8351.72
25875,8420.97,8303.08
25876,8444.55,8140.55
25877,8431.04,8287.71
25878,8350.95,7958.46
25879,8335.92,8127.52
25880,8360.93,8143.55
25881,8352.57,8243.99
25882,8431.92,8077.78
25883,8447.1,8328.84
25884,8462.3,8191.51
25885,8524.07,8259.82
25886,8451.62,8299.49
25887,8439.79,8304.75
25888,8460.89,8325.52
25889,8504.89,8224.23
25890,8435.15,8089.31
25891,8435.15,8038.7
25892,8394.66,7983.32
25893,8455.94,8185.35
25894,8378.15,8034.65
25895,8330.39,8080.48
25896,8277.08,8152.92
25897,8255.56,8024.4
25898,8323.26,8123.5
25899,8314.1,8189.39
25900,8259.23,7970.16
25901,8317.04,7926.14
25902,8335.34,8251.99
25903,8401.19,8090.35
25904,8339.86,7989.59
25905,8396.57,8270.62
25906,8364.66,8088.63
25907,8420.7,8109.13
25908,8340.7,8048.78
25909,8276.48,7978.53
25910,8243.37,7913.64
25911,8290.36,8149.42
25912,8230.67,7975.52
25913,8176.35,8053.7
25914,8118.3,7996.53
25915,8085.83,7738.14
25916,8038.12,7668.37
25917,8016.42,7719.81
25918,7945.07,7555.76
25919,7940.3,7829.14
25920,7956.97,7742.13
25921,7957.77,7607.63
25922,7902.86,7800.12
25923,7976.36,7864.69
25924,7989.12,7797.38
25925,8002.7,7818.64
25926,8009.9,7865.72
25927,7945.02,7802.01
25928,8014.14,7701.59
25929,7978.88,7795.37
25930,7902.28,7704.72
25931,7974.19,7655.22
25932,7927.94,7618.75
25933,7959.65,7617.39
25934,8007.41,7863.28
25935,7975.38,7704.22
25936,8034.4,7817.47
25937,7970.12,7643.35
25938,7919.11,7689.46
25939,7904.06,7651.13
25940,7877.19,7499.08
25941,7937.06,7833.88
25942,7908.49,7592.15
25943,7939.33,7661.45
25944,8006.81,7862.69
25945,8082.07,7904.26
25946,8110.36,7907.6
25947,8169.57,7957.16
25948,8232.48,8092.53
25949,8162.5,7991.09
25950,8225.35,7929.24
25951,8243.45,8012.63
25952,8292.09,8209.17
25953,8243.17,8028.85
25954,8300.05,7992.95
25955,8264.36,7999.9
25956,8331.3,8023.04
25957,8301.31,8060.57
25958,8376.85,8142.3
25959,8296.43,7989.46
25960,8218.44,8086.94
25961,8177.35,7793.01
25962,8258.31,7936.24
25963,8178.2,8071.88
25964,8234.63,7921.71
25965,8203.34,7932.63
25966,8194.32,8095.99
25967,8246.76,8024.1
25968,8289.64,8098.98
25969,8301.25,8102.02
25970,8224.05,8067.79
25971,8173.88,7994.05
25972,8181.24,8083.07
25973,8202.51,7816.99
25974,8136.89,8055.52
25975,8093.76,7948.07
25976,8033.87,7800.89
25977,8006.55,7766.35
25978,7980.93,7629.77
25979,7930.65,7764.11
25980,7964.75,7622.27
25981,7980.68,7661.45
25982,8005.42,7869.33
25983,8063.06,7942.11
25984,8085.64,7883.5
25985,8105.85,7911.31
25986,8062.08,7981.46
25987,8041.12,7807.93
25988,8081.33,7685.34
25989,8137.9,7861.21
25990,8154.99,7820.64
25991,8141.13,7742.21
25992,8085.77,7762.34
25993,8107.6,7961.66
25994,8135.98,7769.86
25995,8144.93,7957.6
25996,8218.23,7905.94
25997,8275.76,7911.63
25998,8288.17,8147.27
25999,8212.75,8064.92
26000,8196.32,7975.02
26001,8162.72,7934.16
26002,8197.0,7836.33
26003,8258.48,8068.53
26004,8227.1,7988.51
26005,8173.62,7822.15
26006,8115.59,8018.2
26007,8038.49,7877.72
26008,7976.59,7633.6
26009,7937.5,7699.38
26010,7892.26,7552.89
26011,7856.74,7471.76
26012,7834.74,7740.72
26013,7848.84,7707.56
26014,7895.93,7540.61
26015,7893.56,7569.92
26016,7950.39,7680.08
26017,7922.56,7692.81
26018,7909.88,7712.13
26019,7914.63,7740.51
26020,7990.61,7878.74
26021,8028.96,7755.98
26022,8072.32,7830.15
26023,8106.22,7741.44
26024,8141.08,7839.86
26025,8161.43,7957.39
26026,8111.65,7714.18
26027,8040.27,7702.58
26028,8065.19,7879.69
26029,8090.19,7904.12
26030,8117.7,7784.87
26031,8098.22,7774.29
26032,8120.9,8023.45
26033,8087.6,7869.23
26034,8028.56,7876.02
26035,8019.73,7763.1
26036,8042.19,7817.01
26037,7985.09,7769.49
26038,7955.55,7748.71
26039,7970.67,7659.81
26040,7972.26,7701.2
26041,7957.91,7751.0
26042,7964.28,7669.6
26043,7938.79,7795.89
26044,7972.13,7884.44
26045,8000.03,7768.03
26046,8056.03,7927.13
26047,8025.42,7680.33
26048,7955.6,7653.29
26049,7994.58,7626.83
26050,7990.58,7894.69
26051,8060.1,7858.6
26052,8077.83,7835.5
26053,8022.9,7798.26
26054,7965.94,7631.37
26055,7960.36,7793.19
26056,7994.59,7682.8
26057,8007.38,7759.15
26058,8038.61,7741.18
26059,8053.88,7771.99
26060,7981.4,7726.0
26061,7919.94,7832.82
26062,7945.28,7571.85
26063,7880.92,7794.23
26064,7811.57,7663.15
26065,7823.29,7612.06
26066,7861.62,7665.08
26067,7795.58,7429.19
26068,7750.37,7587.61
26069,7817.02,7645.05
26070,7787.32,7413.53
26071,7789.66,7688.39
26072,7852.76,7546.5
26073,7826.06,7724.32
26074,7802.58,7607.52
26075,7789.32,7501.12
26076,7762.06,7661.15
26077,7734.89,7556.99
26078,7728.7,7612.77
26079,7775.07,7487.39
26080,7782.07,7463.01
26081,7718.26,7455.84
26082,7669.63,7493.23
26083,7655.06,7570.85
26084,7715.53,7607.51
26085,7750.25,7587.49
26086,7810.7,7677.92
26087,7776.33,7659.69
26088,7778.66,7413.06
26089,7703.21,7626.18
26090,7700.13,7623.13
26091,7713.99,7390.0
26092,7683.91,7376.55
26093,7649.33,7320.41
26094,7698.29,7490.44
26095,7768.34,7605.2
26096,7743.48,7441.48
26097,7694.7,7371.52
26098,7643.91,7513.96
26099,7651.55,7284.28
26100,7591.1,7515.19
26101,7539.48,7433.93
26102,7581.7,7475.56
26103,7634.77,7329.38
26104,7684.4,7430.81
26105,7728.2,7395.89
26106,7704.24,7365.25
26107,7710.4,7509.93
26108,7643.32,7360.52
26109,7705.23,7427.84
26110,7727.58,7634.85
26111,7743.04,7510.75
26112,7794.92,7678.0
26113,7828.44,7570.1
26114,7805.74,7555.96
26115,7870.53,7697.38
26116,7935.07,7800.17
26117,7912.06,7690.52
26118,7911.27,7626.46
26119,7872.5,7691.43
26120,7833.14,7558.98
26121,7851.16,7678.43
26122,7787.57,7608.46
26123,7761.87,7637.68
26124,7754.88,7475.7
26125,7799.08,7448.12
26126,7840.42,7464.08
26127,7886.68,7539.67
26128,7824.38,7722.66
26129,7829.86,7461.86
26130,7865.88,7504.05
26131,7864.31,7777.8
26132,7827.35,7490.77
26133,7889.97,7637.49
26134,7870.25,7579.05
26135,7809.65,7645.65
26136,7758.89,7386.46
26137,7827.17,7654.97
26138,7759.07,7642.68
26139,7797.87,7548.34
26140,7730.81,7514.35
26141,7707.62,7507.22
26142,7685.27,7324.06
26143,7716.01,7361.07
26144,7738.39,7560.41
26145,7737.62,7520.97
26146,7679.59,7579.76
26147,7725.67,7540.25
26148,7701.72,7532.28
26149,7751.78,7426.21
26150,7731.63,7375.98
26151,7713.07,7350.56
26152,7730.81,7568.46
26153,7668.96,7423.55
26154,7612.21,7437.13
26155,7650.27,7543.17
26156,7705.35,7451.07
26157,7639.85,7433.57
26158,7602.41,7465.57
26159,7672.35,7327.09
26160,7609.44,7480.08
26161,7677.16,7362.4
26162,7749.33,7586.59
26163,7757.08,7384.74
26164,7727.6,7403.04
26165,7672.73,7304.44
26166,7680.4,7572.87
26167,7654.29,7547.13
26168,7682.61,7505.91
26169,7665.71,7328.42
26170,7730.87,7560.79
26171,7727.78,7596.41
26172,7705.37,7605.2
26173,7639.1,7264.78
26174,7581.81,7248.21
26175,7531.77,7290.75
26176,7570.94,7268.1
26177,7626.96,7314.25
26178,7679.59,7464.56
26179,7645.8,7569.34
26180,7638.92,7379.2
26181,7651.14,7391.0
26182,7667.97,7345.92
26183,7721.65,7582.66
26184,7661.42,7492.87
26185,7694.36,7555.86
26186,7695.13,7402.72
26187,7634.34,7443.48
26188,7654.19,7508.76
26189,7643.47,7452.38
26190,7687.04,7610.17
26191,7703.95,7426.61
26192,7723.21,7522.41
26193,7791.95,7495.86
26194,7826.23,7646.23
26195,7786.32,7537.16
26196,7767.63,7550.14
26197,7708.6,7631.51
26198,7768.73,7558.97
26199,7767.95,7635.89
26200,7804.46,7679.59
26201,7728.76,7419.61
26202,7724.9,7593.58
26203,7696.32,7326.9
26204,7705.56,7482.1
26205,7667.8,7522.11
26206,7716.11,7631.23
26207,7725.37,7578.59
26208,7753.95,7668.66
26209,7771.01,7654.44
26210,7752.36,7419.01
26211,7819.81,7538.3
26212,7894.88,7815.93
26213,7943.83,7689.63
26214,7906.49,7756.27
26215,7849.56,7488.48
26216,7804.03,7507.48
26217,7864.9,7668.28
26218,7892.43,7687.23
26219,7946.1,7588.53
26220,7875.38,7489.49
26221,7913.18,7533.35
26222,7865.7,7527.47
26223,7906.6,7550.8
26224,7924.79,7710.82
26225,7996.11,7828.19
26226,8065.68,7767.25
26227,8096.33,7780.57
26228,8033.18,7944.82
26229,8046.84,7902.0
26230,8045.23,7691.24
26231,8074.19,7831.96
26232,8143.63,7874.89
26233,8162.36,7982.79
26234,8177.05,7988.98
26235,8210.58,7808.26
26236,8288.58,8122.81
26237,8276.98,8152.83
26238,8281.12,7958.16
26239,8249.65,7936.16
26240,8186.13,8079.71
26241,8155.84,7960.1
26242,8111.8,7933.34
26243,8130.46,7894.68
26244,8092.25,8011.33
26245,8114.1,7984.27
26246,8075.15,7832.9
26247,8100.99,7947.07
26248,8108.28,7970.44
26249,8058.01,7937.14
26250,8092.66,7898.44
26251,8091.04,7880.67
26252,8161.43,7794.17
26253,8126.34,7915.06
26254,8166.16,7929.34
26255,8214.34,8091.12
26256,8291.55,8042.8
26257,8227.71,7890.37
26258,8149.55,8068.05
26259,8210.67,8112.14
26260,8257.47,8051.03
26261,8182.33,8002.32
26262,8179.88,7787.25
26263,8215.87,7994.04
26264,8208.48,8093.56
26265,8198.63,8067.45
26266,8251.1,8094.33
26267,8257.7,8133.83
26268,8217.24,7913.2
26269,8208.2,8019.41
26270,8137.61,7950.44
26271,8122.96,7984.87
26272,8174.95,7815.25
26273,8232.99,8018.93
26274,8189.36,8009.19
26275,8224.57,7961.38
26276,8255.0,7850.51
26277,8292.15,7952.17
26278,8332.78,8049.47
26279,8371.94,8288.22
26280,8291.57,8142.32
26281,8231.87,8050.77
26282,8192.36,8085.86
26283,8121.91,7951.35
26284,8159.27,7865.54
26285,8202.51,7989.24
26286,8168.06,8086.38
26287,8221.15,7867.64
26288,8226.08,7987.52
26289,8204.69,7983.16
26290,8252.28,7847.92
26291,8234.12,7896.52
26292,8253.06,8013.72
26293,8237.38,8006.73
26294,8173.95,8051.34
26295,8106.92,7839.39
26296,8126.38,7866.34
26297,8053.24,7747.22
26298,8059.68,7850.13
26299,8105.62,7911.09
26300,8137.23,7819.88
26301,8177.1,7931.79
26302,8105.96,7733.09
26303,8156.22,7805.5
26304,8160.3,8062.38
26305,8110.52,7996.97
26306,8144.58,7802.51
26307,8121.78,7829.4
26308,8096.6,7732.25
26309,8067.45,7728.62
26310,7998.07,7910.09
26311,7919.69,7658.34
26312,7987.8,7740.18
26313,7911.92,7769.51
26314,7873.94,7574.73
26315,7889.69,7795.01
26316,7940.18,7813.14
26317,7893.33,7530.24
26318,7905.96,7692.5
26319,7838.76,7760.37
26320,7903.82,7816.88
26321,7901.45,7553.79
26322,7903.03,7563.2
26323,7938.59,7819.51
26324,7948.91,7607.11
26325,7942.55,7855.18
26326,7923.49,7590.7
26327,7941.71,7663.75
26328,7972.68,7693.64
26329,8005.37,7629.12
26330,8010.17,7849.97
26331,8068.64,7753.96
